# www.neaspec.com
# Scan:	 	Fourier Scan
# Project:	 	Raul_May_2019
# Description:	 	Au referencia
# Date:	 	05/19/2019 23:34:43
# Scanner Center Position (X, Y):	[µm]	49.79	50.07	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.000
# Pixel Area (X, Y, Z):	[px]	1	1	1024
# Interferometer Center/Distance:	[µm]	600.000	500.000	 
# Averaging:	 	40	 	 
# Integration time:	[ms]	20	 	 
# Laser Source:	 	Synchrotron
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	Fourier
# Tip Frequency:	[Hz]	237,595.092	 	 
# Tip Amplitude:	[mV]	18.700	 	 
# Tapping Amplitude:	[nm]	88.575	 	 
# Modulation Frequency:	[Hz]	0.000	 	 
# Modulation Amplitude:	[mV]	0.000	 	 
# Modulation Offset:	[mV]	0.000	 	 
# Setpoint:	[%]	70.46	 	 
# Regulator (P, I, D):	 	1.654753	8.971036	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	4.978	 	 
# Version:	 	1.8.4702.0
Row	Column	Omega	Wavenumber	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	427	1046.68660010758	657.7008	2.00853	114.4283	0.7789752	20.82978	1.243715	7.760675	1.399808	4.099091	1.518158	0.01485252	1.459412	
0	0	428	1049.1378567823	642.6376	0.7459329	114.4891	-0.5130166	20.61472	-0.03747663	7.585185	0.1173486	4.021854	0.2152735	0.01348003	0.2052298	
0	0	429	1051.58911345703	623.6408	-0.5358506	114.4001	-1.804094	20.38405	-1.321605	7.432017	-1.174	4.042115	-1.099089	0.01197141	-1.123803	
0	0	430	1054.04037013175	608.6254	-1.835098	114.1549	-3.094196	20.17313	-2.607972	7.335138	-2.470595	4.166492	-2.398095	0.01138571	-2.519552	
0	0	431	1056.49162680648	602.4775	3.141444	113.7389	1.900121	19.99822	2.388451	7.306227	2.517172	4.309433	2.618337	0.01202238	2.40844	
0	0	432	1058.9428834812	604.3574	1.841072	113.114	0.6128004	19.84761	1.103286	7.324891	1.229736	4.360045	1.378187	0.01296388	1.164894	
0	0	433	1061.39414015593	607.9052	0.5559208	112.2235	-0.672824	19.691	-0.179113	7.342246	-0.04598773	4.258379	0.1440379	0.01315289	0.006694702	
0	0	434	1063.84539683065	604.7347	-0.7151743	111.0154	-1.95687	19.49788	-1.458691	7.302933	-1.31158	4.030835	-1.108547	0.01210438	-1.122135	
0	0	435	1066.29665350537	589.2841	-1.983032	109.4657	3.043535	19.25149	-2.73608	7.176098	-2.573317	3.779965	-2.396343	0.009968323	-2.29073	
0	0	436	1068.7479101801	562.6713	3.019384	107.585	1.761693	18.95069	2.271249	6.976335	2.444295	3.62417	2.570205	0.007577101	2.670376	
0	0	437	1071.19916685483	533.6688	1.711998	105.408	0.4806075	18.60308	0.9966692	6.758136	1.170605	3.604649	1.256971	0.006638188	1.1058	
0	0	438	1073.65042352955	514.7581	0.3788661	102.9761	-0.7997317	18.21645	-0.2764486	6.580122	-0.1080819	3.650586	-0.02377234	0.00815917	-0.3897839	
0	0	439	1076.10168020428	513.1132	-0.9579806	100.3256	-2.079223	17.79394	-1.547682	6.459495	-1.382282	3.652255	-1.270937	0.01064891	-1.622244	
0	0	440	1078.552936879	523.8094	-2.271672	97.48376	2.925447	17.33309	-2.816636	6.356006	-2.643297	3.549107	-2.504083	0.01271619	-2.712225	
0	0	441	1081.00419355372	533.9053	2.728931	94.46801	1.647992	16.82748	2.199999	6.202459	2.393138	3.359796	2.536613	0.01375012	2.537874	
0	0	442	1083.45545022845	532.572	1.464556	91.2847	0.371518	16.27008	0.9354726	5.953031	1.153465	3.159161	1.271473	0.01354979	1.519257	
0	0	443	1085.90670690318	517.6028	0.1966806	87.93563	-0.9044073	15.65886	-0.3280524	5.612079	-0.09055289	3.019913	-0.008765801	0.01218615	0.4851012	
0	0	444	1088.3579635779	496.0444	-1.093523	84.43904	-2.180752	15.00249	-1.59214	5.231111	-1.349259	2.952879	-1.280291	0.009983796	-0.6014008	
0	0	445	1090.80922025263	479.8672	-2.410701	80.85955	2.82418	14.32233	-2.858471	4.880842	-2.626778	2.903904	-2.526699	0.007561089	-1.802592	
0	0	446	1093.26047692735	477.8325	2.544614	77.32678	1.542375	13.64735	2.154898	4.614025	2.365038	2.810277	2.529814	0.005857094	3.09445	
0	0	447	1095.71173360207	488.7884	1.231409	74.02113	0.2558855	13.00433	0.88109	4.441118	1.070983	2.652248	1.30273	0.005525166	1.633993	
0	0	448	1098.1629902768	503.3586	-0.05494683	71.12363	-1.035304	12.41039	-0.3967358	4.334794	-0.2158875	2.463239	0.05452616	0.005773752	0.3275395	
0	0	449	1100.61424695153	511.6297	-1.321305	68.7548	-2.330008	11.87389	-1.67872	4.254007	-1.492123	2.302096	-1.221362	0.005398111	-0.8433349	
0	0	450	1103.06550362625	509.0393	-2.584409	66.94227	2.656708	11.40214	-2.965388	4.164404	-2.760402	2.203009	-2.509611	0.003924811	-2.018605	
0	0	451	1105.51676030098	497.9785	2.42196	65.64077	1.359843	11.00711	2.026006	4.046642	2.25594	2.144032	2.494588	0.001927907	2.59492	
0	0	452	1107.9680169757	486.0727	1.121894	64.78797	0.06307691	10.70214	0.7295257	3.899821	0.9818202	2.073436	1.226768	0.003127522	0.2492373	
0	0	453	1110.41927365043	481.7475	-0.1972563	64.35388	-1.233675	10.49258	-0.5702046	3.745188	-0.3084294	1.965325	-0.05182718	0.006165454	-0.9947914	
0	0	454	1112.87053032515	488.6669	-1.519107	64.34999	-2.530305	10.37156	-1.871645	3.624305	-1.619224	1.851388	-1.369288	0.008636191	-2.01027	
0	0	455	1115.32178699988	503.3708	-2.828049	64.79703	2.457254	10.3279	3.109069	3.580775	-2.944616	1.80411	-2.728773	0.009815645	-2.974989	
0	0	456	1117.7730436746	518.5942	2.162412	65.67728	1.164231	10.35876	1.805662	3.628471	2.014448	1.86678	2.194383	0.009425879	2.34587	
0	0	457	1120.22430034932	528.7399	0.8780531	66.90322	-0.1244962	10.4719	0.5022876	3.735065	0.7060987	1.998327	0.8780627	0.007611859	1.341751	
0	0	458	1122.67555702405	532.9877	-0.4088066	68.31824	-1.407887	10.6707	-0.7982675	3.842744	-0.5839457	2.115271	-0.3938323	0.004994327	0.1854564	
0	0	459	1125.12681369877	534.7554	-1.704586	69.72619	-2.685998	10.93414	-2.092459	3.906253	-1.864214	2.164662	-1.64944	0.003124744	-1.468878	
0	0	460	1127.5780703735	538.4375	-3.007604	70.9354	2.323185	11.2124	2.904792	3.916511	3.136595	2.152668	-2.91764	0.004061387	3.038981	
0	0	461	1130.02932704823	545.7346	1.972942	71.803	1.051322	11.44567	1.62584	3.898196	1.844238	2.128473	2.072742	0.005724903	1.812597	
0	0	462	1132.48058372295	554.3835	0.6776262	72.26643	-0.2206442	11.59244	0.3500186	3.8864	0.5420503	2.136077	0.7682264	0.006463625	0.767769	
0	0	463	1134.93184039768	559.9874	-0.6091063	72.35064	-1.494629	11.64672	-0.9270812	3.89917	-0.763382	2.169111	-0.5247	0.005972547	-0.2471617	
0	0	464	1137.3830970724	558.854	-1.891726	72.1441	-2.771705	11.63392	-2.208352	3.92799	-2.065453	2.179794	-1.799516	0.004454775	-1.317558	
0	0	465	1139.83435374713	549.8357	3.105325	71.75095	2.231293	11.58968	2.789041	3.952558	2.920622	2.13156	-3.073337	0.002514641	-2.649679	
0	0	466	1142.28561042185	534.9696	1.807489	71.24366	0.9487854	11.53708	1.500384	3.961755	1.625906	2.039919	1.910275	0.001889018	1.494579	
0	0	467	1144.73686709658	519.3716	0.4922869	70.64334	-0.3350412	11.47779	0.2109214	3.960428	0.3312413	1.970833	0.572025	0.003367661	-0.1658983	
0	0	468	1147.1881237713	509.869	-0.8383966	69.93807	-1.619512	11.40051	-1.078277	3.95881	-0.9623745	1.987133	-0.7811792	0.004832208	-1.393791	
0	0	469	1149.63938044602	511.2722	-2.171245	69.11952	-2.904409	11.29596	-2.367338	3.95733	-2.251413	2.080846	-2.105513	0.005784635	-2.560557	
0	0	470	1152.09063712075	521.746	2.796001	68.20541	2.093522	11.16538	2.626359	3.942277	2.749714	2.180209	2.899019	0.006284576	2.538332	
0	0	471	1154.54189379547	532.1307	1.507596	67.23071	0.808228	11.01792	1.336309	3.895998	1.473148	2.218732	1.649089	0.006523859	1.320043	
0	0	472	1156.9931504702	531.0802	0.2407145	66.21961	-0.4764563	10.86241	0.04627181	3.81165	0.1970982	2.180037	0.4001057	0.006669496	0.07310606	
0	0	473	1159.44440714493	512.2562	-1.024964	65.16776	-1.759884	10.70109	-1.242843	3.700497	-1.084015	2.097531	-0.8686223	0.006812742	-1.190669	
0	0	474	1161.89566381965	479.7604	-2.317451	64.05441	-3.041853	10.52952	-2.530442	3.586916	-2.372834	2.022199	-2.159106	0.006989605	-2.458621	
0	0	475	1164.34692049438	449.4629	2.624336	62.87402	1.960472	10.34176	2.466501	3.494161	2.616282	1.977981	2.828846	0.007176187	2.565668	
0	0	476	1166.7981771691	441.5234	1.246294	61.65863	0.6801689	10.13708	1.180733	3.430086	1.323285	1.94367	1.545481	0.007263435	1.322461	
0	0	477	1169.24943384383	462.5895	-0.1137094	60.46891	-0.5997707	9.924143	-0.1056667	3.383412	0.03715087	1.882038	0.2708058	0.007117894	0.08401111	
0	0	478	1171.70069051855	497.5611	-1.414112	59.3593	-1.878919	9.719717	-1.393209	3.333197	-1.240891	1.782343	-1.016697	0.00674007	-1.178944	
0	0	479	1174.15194719328	523.9864	-2.660961	58.34635	3.126676	9.540793	-2.681157	3.263497	-2.514785	1.678696	-2.34051	0.00638592	-2.492656	
0	0	480	1176.603203868	527.675	2.398122	57.40635	1.851138	9.393549	2.315531	3.173262	2.491949	1.631849	2.58232	0.006414575	2.453726	
0	0	481	1179.05446054272	508.1425	1.162333	56.50332	0.5774548	9.267103	1.032305	3.077116	1.207025	1.677227	1.222553	0.006811526	1.175954	
0	0	482	1181.50571721745	477.959	-0.1135644	55.62165	-0.6951348	9.138814	-0.2473886	2.997882	-0.0882192	1.787543	-0.09554733	0.00707315	-0.005119225	
0	0	483	1183.95697389218	456.8969	-1.436396	54.77561	-1.967417	8.989438	-1.525529	2.954834	-1.390074	1.899882	-1.364735	0.006658975	-1.119046	
0	0	484	1186.4082305669	458.7406	-2.775398	53.99013	3.043429	8.818089	-2.805506	2.953998	-2.690979	1.9628	-2.603034	0.005345631	-2.231528	
0	0	485	1188.85948724163	479.2668	2.197105	53.27274	1.771071	8.64585	2.193011	2.985936	2.299598	1.956002	2.449342	0.003413124	2.779529	
0	0	486	1191.31074391635	501.4856	0.9285681	52.60307	0.4986887	8.503909	0.9032326	3.030721	1.019113	1.889247	1.205602	0.00235636	0.8830636	
0	0	487	1193.76200059108	510.6433	-0.3159088	51.95043	-0.7741839	8.413239	-0.3892305	3.065183	-0.2497796	1.79383	-0.06510047	0.003845057	-0.82459	
0	0	488	1196.2132572658	502.7043	-1.564877	51.30204	-2.048424	8.370549	-1.680816	3.069209	-1.511275	1.708686	-1.365229	0.00562782	-1.974573	
0	0	489	1198.66451394053	485.0582	-2.84271	50.67636	2.95836	8.351683	-2.969322	3.031319	-2.772255	1.660017	-2.681515	0.006498844	-2.978189	
0	0	490	1201.11577061525	471.8975	2.126115	50.10899	1.679608	8.32811	2.028069	2.953766	2.242168	1.644288	2.290296	0.006134772	2.328405	
0	0	491	1203.56702728997	474.7195	0.7936788	49.62344	0.3990091	8.28233	0.7427588	2.85462	0.9582587	1.633178	0.9947141	0.00462721	1.297701	
0	0	492	1206.0182839647	493.4729	-0.5256912	49.21321	-0.8826545	8.212379	-0.5446637	2.762539	-0.3435684	1.599069	-0.2924842	0.002574402	-0.03922088	
0	0	493	1208.46954063942	518.0657	-1.816431	48.84906	-2.164855	8.127311	-1.836158	2.702936	-1.658607	1.538318	-1.58957	0.0023788	-2.21279	
0	0	494	1210.92079731415	537.7054	-3.084702	48.50177	2.835694	8.04166	-3.132829	2.683225	-2.976693	1.47563	-2.910594	0.004577031	2.626178	
0	0	495	1213.37205398888	547.3116	1.937886	48.15735	1.552547	7.973685	1.848309	2.690625	1.994041	1.443678	2.033764	0.006612988	1.556692	
0	0	496	1215.8233106636	547.9318	0.6725799	47.81274	0.2689571	7.943876	0.5420759	2.704963	0.6895128	1.448985	0.7023317	0.007810943	0.5506005	
0	0	497	1218.27456733833	543.7901	-0.6031353	47.46188	-1.014843	7.967453	-0.7652413	2.712862	-0.609816	1.461857	-0.604755	0.008045541	-0.463692	
0	0	498	1220.72582401305	538.9816	-1.888772	47.09121	-2.298722	8.042195	-2.069311	2.71136	-1.907505	1.446665	-1.897578	0.007477166	-1.519284	
0	0	499	1223.17708068778	535.8861	3.102518	46.69124	2.70033	8.143136	2.916433	2.70271	3.077427	1.398235	3.079033	0.006434311	-2.638666	
0	0	500	1225.6283373625	535.4277	1.808755	46.27133	1.415638	8.233219	1.625997	2.690127	1.777107	1.353578	1.736064	0.00524231	2.448641	
0	0	501	1228.07959403723	537.5051	0.5178806	45.8584	0.1303802	8.284375	0.3398536	2.679853	0.4731989	1.366207	0.3685986	0.004063253	1.165409	
0	0	502	1230.53085071195	540.5128	-0.7653943	45.4757	-1.154905	8.293156	-0.9458823	2.683691	-0.834018	1.452241	-0.9771587	0.002966222	-0.2730406	
0	0	503	1232.98210738667	541.0303	-2.038896	45.11951	-2.439419	8.279301	-2.2338	2.712637	-2.139779	1.57152	-2.271209	0.002436883	-2.033826	
0	0	504	1235.4333640614	535.2148	2.977444	44.75801	2.56041	8.268954	2.759332	2.763638	2.846702	1.669456	2.760502	0.003273144	2.504922	
0	0	505	1237.88462073612	521.4917	1.708974	44.35859	1.277717	8.2767	1.469103	2.81586	1.562808	1.717578	1.52572	0.004846291	1.137755	
0	0	506	1240.33587741085	502.4462	0.4293666	43.92425	-0.005443	8.301675	0.1805901	2.846591	0.2870147	1.722109	0.2851793	0.006302676	-0.04826132	
0	0	507	1242.78713408558	483.9646	-0.8656598	43.50719	-1.289903	8.338768	-1.105506	2.854776	-0.9906936	1.71078	-0.971251	0.007230259	-1.174607	
0	0	508	1245.2383907603	471.4325	-2.17023	43.1806	-2.575186	8.389714	-2.388839	2.869025	-2.276016	1.710668	-2.23941	0.007510623	-2.291349	
0	0	509	1247.68964743503	465.7324	2.811661	42.97868	2.423897	8.458966	2.615381	2.924538	2.722003	1.731784	2.775969	0.007231486	2.864149	
0	0	510	1250.14090410975	463.0911	1.522986	42.84567	1.143406	8.53617	1.343769	3.021229	1.454964	1.76758	1.518431	0.006546589	1.725013	
0	0	511	1252.59216078448	458.8602	0.2468702	42.63856	-0.1324981	8.583467	0.08170854	3.107007	0.2176941	1.805299	0.2753584	0.005516214	0.5878519	
0	0	512	1255.0434174592	450.9384	-1.022475	42.19468	-1.405682	8.544463	-1.172184	3.108266	-0.9954391	1.83062	-0.9521181	0.004070351	-0.5383009	
0	0	513	1257.49467413392	439.9111	-2.289839	41.43092	-2.680804	8.373145	-2.424122	2.977968	-2.205177	1.824979	-2.165121	0.002150209	-1.701186	
0	0	514	1259.94593080865	426.799	2.727063	40.41883	2.319498	8.066188	2.598971	2.729439	2.841659	1.766478	2.912655	0.000538067	1.727536	
0	0	515	1262.39718748337	411.2968	1.461996	39.38596	1.024649	7.681314	1.319691	2.44537	1.54761	1.641565	1.697528	0.002744622	-0.1716353	
0	0	516	1264.8484441581	392.519	0.1943793	38.62142	-0.2818735	7.32821	0.01468074	2.247887	0.1870402	1.46391	0.44212	0.004843673	-1.215814	
0	0	517	1267.29970083283	371.4291	-1.084436	38.32041	-1.594541	7.122885	-1.311422	2.210714	-1.198605	1.290041	-0.8904523	0.00619114	-2.19429	
0	0	518	1269.75095750755	352.1851	-2.381932	38.47313	-2.905741	7.118761	-2.641893	2.287704	-2.553319	1.206226	-2.301173	0.006496913	3.127082	
0	0	519	1272.20221418228	340.1687	2.589061	38.89536	2.072528	7.269574	2.324324	2.378063	2.414678	1.250693	2.574035	0.005722889	2.154859	
0	0	520	1274.653470857	337.4057	1.280325	39.37229	0.773787	7.466517	1.027354	2.431505	1.112892	1.357275	1.241507	0.004112543	1.118795	
0	0	521	1277.10472753173	340.0848	-0.007009723	39.7897	-0.5220217	7.612585	-0.2555473	2.471108	-0.1970065	1.432115	-0.03073806	0.002271745	-0.1972383	
0	0	522	1279.55598420645	341.5383	-1.270733	40.16318	-1.818046	7.673363	-1.535663	2.545429	-1.511881	1.434901	-1.295729	0.001880257	-2.235377	
0	0	523	1282.00724088118	337.3194	-2.523338	40.5734	-3.115341	7.683493	-2.822112	2.662897	-2.811884	1.396948	-2.600158	0.003194895	2.599873	
0	0	524	1284.4584975559	327.7742	2.50193	41.08046	1.870126	7.713308	2.166538	2.776951	2.196121	1.39651	2.331185	0.004281414	1.573275	
0	0	525	1286.90975423062	317.0179	1.229043	41.68974	0.5731752	7.812811	0.8702123	2.834009	0.9345239	1.484766	0.9830268	0.004649656	0.6548316	
0	0	526	1289.36101090535	309.2882	-0.05538411	42.38228	-0.722614	7.970719	-0.4192131	2.825337	-0.3353617	1.624765	-0.3089106	0.004249048	-0.2333946	
0	0	527	1291.81226758008	305.2596	-1.339185	43.15985	-2.017391	8.124693	-1.698333	2.79952	-1.629125	1.733763	-1.54772	0.003175976	-1.143981	
0	0	528	1294.2635242548	301.7991	-2.615374	44.05139	2.972328	8.213484	-2.971539	2.825905	-2.940992	1.757269	-2.770404	0.001644574	-2.245587	
0	0	529	1296.71478092953	295.531	2.392456	45.07682	1.681391	8.226198	2.035923	2.930678	2.037449	1.701993	2.264496	0.001043415	1.555138	
0	0	530	1299.16603760425	286.7219	1.10217	46.2069	0.3945628	8.212398	0.7516216	3.071369	0.759454	1.633736	0.9628809	0.002883649	0.06167975	
0	0	531	1301.61729427898	280.2706	-0.2136765	47.35532	-0.8872276	8.243948	-0.5398251	3.179826	-0.4940197	1.636249	-0.3780527	0.004814879	-0.9210851	
0	0	532	1304.0685509537	282.3978	-1.544957	48.4043	-2.164343	8.352759	-1.830098	3.217211	-1.739144	1.735068	-1.702321	0.006274355	-1.848425	
0	0	533	1306.51980762843	294.6912	-2.862948	49.24321	2.844672	8.498763	-3.111387	3.19326	-2.992208	1.872731	-2.972938	0.006912374	-2.779778	
0	0	534	1308.97106430315	311.7716	2.136583	49.80871	1.570606	8.602368	1.899625	3.148912	2.02279	1.970794	2.083962	0.006498293	2.541402	
0	0	535	1311.42232097788	325.404	0.8849371	50.12646	0.2932642	8.611833	0.6288246	3.120678	0.7437965	1.985513	0.8731273	0.005005672	1.502933	
0	0	536	1313.8735776526	329.7894	-0.3520756	50.34022	-0.9900958	8.549643	-0.6504973	3.115491	-0.5367332	1.9195	-0.3500126	0.002812761	0.1808685	
0	0	537	1316.32483432732	323.947	-1.594751	50.68806	-2.279733	8.504423	-1.942768	3.1178	-1.814273	1.808561	-1.604562	0.002342738	-2.135811	
0	0	538	1318.77609100205	311.242	-2.859138	51.3899	2.711125	8.567636	3.041219	3.115974	-3.09106	1.697311	-2.896276	0.005085207	2.565104	
0	0	539	1321.22734767678	297.0914	2.130617	52.48516	1.42246	8.757236	1.748158	3.115653	1.913308	1.614956	2.065898	0.008028402	1.417419	
0	0	540	1323.6786043515	286.1714	0.8110809	53.74593	0.1427672	8.997835	0.4708293	3.127252	0.6348269	1.568535	0.7277672	0.01031775	0.3385057	
0	0	541	1326.12986102622	280.9631	-0.5249013	54.76524	-1.12739	9.175175	-0.7913054	3.144735	-0.6377175	1.558359	-0.6198418	0.01165109	-0.738658	
0	0	542	1328.58111770095	282.3412	-1.865874	55.17725	-2.392973	9.208961	-2.046958	3.142843	-1.903065	1.592265	-1.968662	0.01198543	-1.837764	
0	0	543	1331.03237437568	290.3033	3.083912	54.87514	2.620806	9.092341	2.975703	3.098956	3.114481	1.676304	2.981896	0.01147412	-2.973	
0	0	544	1333.4836310504	303.1046	1.770714	54.11258	1.339373	8.888915	1.701287	3.019288	1.835625	1.793875	1.684443	0.01039032	2.126441	
0	0	545	1335.93488772513	316.4165	0.4837168	53.42958	0.04228567	8.699017	0.4100734	2.945738	0.5346443	1.903273	0.4274873	0.009055184	0.8804856	
0	0	546	1338.38614439985	324.8882	-0.7831484	53.39534	-1.265983	8.611413	-0.892902	2.931474	-0.7826445	1.957212	-0.8001385	0.007803193	-0.4417454	
0	0	547	1340.83740107457	325.4435	-2.045736	54.27327	-2.573851	8.6615	-2.196812	2.997377	-2.095834	1.925737	-2.020145	0.006955908	-1.839611	
0	0	548	1343.2886577493	319.7365	2.961439	55.83984	2.413692	8.817644	2.792286	3.111825	2.896583	1.812791	3.022592	0.006694693	3.012383	
0	0	549	1345.73991442403	313.5798	1.663518	57.51009	1.13527	9.000561	1.51334	3.216806	1.630935	1.665647	1.731992	0.00689149	1.611794	
0	0	550	1348.19117109875	312.6147	0.3530844	58.65535	-0.1292582	9.120305	0.2479102	3.26708	0.3806473	1.567609	0.38042	0.007222803	0.2644549	
0	0	551	1350.64242777348	317.2369	-0.9499442	58.89879	-1.388598	9.113228	-1.01099	3.248176	-0.8673361	1.586282	-0.9892499	0.007466243	-1.049705	
0	0	552	1353.0936844482	322.6485	-2.235892	58.2746	-2.652812	8.969096	-2.272933	3.172045	-2.123689	1.700535	-2.306634	0.007628047	-2.354975	
0	0	553	1355.54494112292	324.251	2.769927	57.21163	2.353975	8.73986	2.736661	3.063729	2.888069	1.814993	2.733742	0.007851695	2.629623	
0	0	554	1357.99619779765	322.2123	1.485462	56.31562	1.064761	8.519065	1.4482	2.951445	1.598299	1.838251	1.53939	0.0082014	1.359026	
0	0	555	1360.44745447238	321.0721	0.1869507	56.00542	-0.2301476	8.389862	0.1501463	2.864322	0.2903516	1.728866	0.3496333	0.008530044	0.1358538	
0	0	556	1362.8987111471	324.8775	-1.116273	56.24152	-1.520801	8.369823	-1.146486	2.830592	-1.029728	1.513404	-0.8922282	0.008579058	-1.043076	
0	0	557	1365.34996782183	332.7094	-2.409459	56.60733	-2.802151	8.402621	-2.433388	2.866191	-2.348154	1.301757	-2.253139	0.008174484	-2.201129	
0	0	558	1367.80122449655	340.0572	2.592966	56.68317	2.206167	8.408624	2.572358	2.958998	2.634578	1.26277	2.559886	0.00735497	2.909131	
0	0	559	1370.25248117128	344.3862	1.313004	56.37947	0.9307654	8.347647	1.297302	3.068297	1.360931	1.447574	1.151894	0.006405734	1.680427	
0	0	560	1372.703737846	348.4697	0.02234425	55.97736	-0.3500541	8.245089	0.01706262	3.144675	0.111177	1.711396	-0.1095396	0.005769956	0.3807001	
0	0	561	1375.15499452073	357.847	-1.275257	55.86328	-1.63463	8.167789	-1.270255	3.154065	-1.125753	1.902195	-1.277623	0.005713402	-0.9269812	
0	0	562	1377.60625119545	374.3123	-2.561445	56.17099	-2.915898	8.167987	-2.558761	3.091225	-2.363419	1.945235	-2.414694	0.005996813	-2.156747	
0	0	563	1380.05750787018	392.6727	2.460528	56.64668	2.095611	8.23774	2.444057	2.979073	2.670102	1.838003	2.712936	0.006136194	2.980389	
0	0	564	1382.5087645449	404.8158	1.219786	56.84535	0.8339778	8.31098	1.177313	2.85546	1.403613	1.64272	1.492142	0.005802039	1.868937	
0	0	565	1384.96002121962	406.0796	-0.01770043	56.43676	-0.422736	8.305501	-0.07768968	2.752254	0.1242213	1.47579	0.1725993	0.004947203	0.7195724	
0	0	566	1387.41127789435	398.1978	-1.270018	55.36411	-1.681825	8.167009	-1.328832	2.67791	-1.15838	1.451484	-1.209357	0.003894086	-0.5849505	
0	0	567	1389.86253456908	387.4248	-2.546124	53.81288	-2.949869	7.893772	-2.58711	2.617052	-2.436776	1.571327	-2.550201	0.003502039	-2.138559	
0	0	568	1392.3137912438	379.4999	2.441402	52.11463	2.051575	7.544127	2.419428	2.548082	2.571212	1.728716	2.475135	0.00437356	2.644861	
0	0	569	1394.76504791853	376.0011	1.136311	50.70497	0.7539924	7.229503	1.117511	2.464482	1.290752	1.825463	1.269124	0.005737051	1.394565	
0	0	570	1397.21630459325	376.1403	-0.173626	50.09422	-0.5562264	7.07908	-0.2047437	2.384975	-0.003744769	1.823672	0.07097125	0.00676713	0.2703732	
0	0	571	1399.66756126798	381.1429	-1.48786	50.67252	-1.867123	7.164863	-1.526966	2.344105	-1.311159	1.743392	-1.15593	0.007077742	-0.8216759	
0	0	572	1402.1188179427	394.1636	-2.797325	52.34112	3.122069	7.433425	-2.824878	2.363463	-2.615304	1.646152	-2.433486	0.006611359	-1.939481	
0	0	573	1404.57007461743	414.5179	2.20026	54.33861	1.856847	7.722981	2.19512	2.424818	2.387715	1.600552	2.530976	0.005607788	-3.141437	
0	0	574	1407.02133129215	433.9332	0.950543	55.55224	0.6183637	7.854464	0.9590297	2.475127	1.139199	1.628952	1.214445	0.004598237	1.786166	
0	0	575	1409.47258796687	440.6494	-0.2709362	55.10242	-0.6080067	7.720304	-0.2688318	2.45939	-0.08805182	1.685893	-0.0641256	0.004236339	0.2842095	
0	0	576	1411.9238446416	427.2758	-1.488442	52.84478	-1.844131	7.335277	-1.511872	2.353095	-1.316678	1.700073	-1.308019	0.004649829	-1.186164	
0	0	577	1414.37510131632	396.6443	-2.735227	49.59924	-3.112424	6.845234	-2.791359	2.180108	-2.574599	1.626625	-2.549913	0.005349243	-2.537375	
0	0	578	1416.82635799105	363.2311	2.241873	46.92397	1.860366	6.47436	2.17007	2.011413	2.399819	1.478021	2.443367	0.005996901	2.468627	
0	0	579	1419.27761466578	346.6927	0.8803369	46.18898	0.5274249	6.386846	0.829874	1.930478	1.049126	1.343672	1.053565	0.006542386	1.233992	
0	0	580	1421.7288713405	355.3662	-0.4796425	47.39199	-0.7877666	6.548816	-0.4900063	1.964147	-0.2958649	1.364432	-0.4122976	0.006965423	0.04573312	
0	0	581	1424.18012801523	377.5358	-1.787292	49.15241	-2.06266	6.767086	-1.772162	2.054132	-1.595567	1.584864	-1.814788	0.007114716	-1.08246	
0	0	582	1426.63138468995	395.4825	-3.047089	49.93096	2.97703	6.856139	-3.027656	2.116362	-2.853056	1.886332	-3.087111	0.0067636	-2.142611	
0	0	583	1429.08264136468	400.4888	1.991559	49.01519	1.740182	6.747161	2.003684	2.104641	2.187133	2.122901	2.016068	0.005771041	-3.124332	
0	0	584	1431.5338980394	395.7986	0.7326607	46.78244	0.4839831	6.502304	0.7341495	2.028834	0.9290129	2.200511	0.8787142	0.004221188	2.301968	
0	0	585	1433.98515471413	391.9304	-0.5511484	44.4619	-0.8073628	6.2688	-0.5627198	1.941211	-0.3615953	2.086974	-0.2569129	0.002631339	1.769478	
0	0	586	1436.43641138885	397.8788	-1.844673	43.42233	-2.125278	6.187486	-1.876291	1.899834	-1.6769	1.814047	-1.434097	0.002513276	1.737105	
0	0	587	1438.88766806357	413.6985	-3.121341	44.1371	2.847114	6.290906	3.103148	1.922819	-2.986353	1.481946	-2.710831	0.003996416	1.263683	
0	0	588	1441.3389247383	431.451	1.91511	45.748	1.573398	6.476438	1.830519	1.974989	2.018501	1.251585	2.150989	0.005529867	0.4452245	
0	0	589	1443.79018141303	441.9352	0.692392	46.76554	0.33968	6.578731	0.5909301	2.000851	0.7719842	1.237891	0.678713	0.006571258	-0.4855762	
0	0	590	1446.24143808775	439.4678	-0.5216651	46.01896	-0.8725389	6.461496	-0.6298465	1.961904	-0.4601112	1.349768	-0.6863244	0.006982793	-1.46372	
0	0	591	1448.69269476248	423.0609	-1.745005	43.18193	-2.092214	6.076901	-1.855774	1.853258	-1.702686	1.41979	-1.950161	0.006763924	-2.468285	
0	0	592	1451.1439514372	396.3596	-2.996749	38.99382	2.929079	5.501203	-3.117808	1.706984	-2.982186	1.375304	3.088334	0.005984536	2.786276	
